varname,varlabel,vartype,keep,is_factor,discretize,brr,round,type,restricted,reserve
S4JOBDECISION,S4 C56C Importance of deciding on how to get work done compared to salary,F2 student instrument,0,0,0,0,F2,S4,0,
S4JOBSECURE,S4 C56D Importance of job security compared to salary,F2 student instrument,0,0,0,0,F2,S4,0,
S4LOCATION,S4 C56E Importance of geographic location compared to salary,F2 student instrument,0,0,0,0,F2,S4,0,
S4JOBTEAMWRK,S4 C56F Importance of working with team compared to salary,F2 student instrument,0,0,0,0,F2,S4,0,
S4DSCRMNTNED,S4 C57A Discriminated against: limited educational opportunities,F2 student instrument,0,0,0,0,F2,S4,0,
S4DSCRMNTNWK,S4 C57B Discriminated against: limited work opportunities,F2 student instrument,0,0,0,0,F2,S4,0,
S4SIBCLG,S4 D01 Has siblings who went to college (before respondent did),F2 student instrument,0,0,0,0,F2,S4,0,
S4FRNDSTARTCLG,S4 D02 How many close friends started college or trade school,F2 student instrument,0,0,0,0,F2,S4,0,
S4FRNDLEFTCLG,S4 D03 How many close friends dropped out or stopped out of college,F2 student instrument,0,0,0,0,F2,S4,0,
S4MARITALSTAT,S4 D04 Marital status,F2 student instrument,0,0,0,0,F2,S4,0,
S4MARRIAGEM,S4 D05A Month of first marriage,F2 student instrument,0,0,0,0,F2,S4,1,
S4MARRIAGEY,S4 D05B Year of first marriage,F2 student instrument,0,0,0,0,F2,S4,0,
S4SPSCLG,S4 D06 Spouse/partner was attending college in February 2016,F2 student instrument,0,0,0,0,F2,S4,0,
S4SPSDEGPGM,S4 D07 Type of degree/certificate spouse/partner working on in Feb 2016,F2 student instrument,0,0,0,0,F2,S4,0,
S4SPOUSEED,S4 D08 Spouse's/partner's education level,F2 student instrument,0,0,0,0,F2,S4,0,
S4CHILDREN,S4 D09 Has child(ren),F2 student instrument,0,0,0,0,F2,S4,0,
S4BIOCHILDNUM,S4 D10A Number of biological children,F2 student instrument,0,0,0,0,F2,S4,1,
S4BIOCHILDNUM_I,S4 D10A_I Number of biological children - logical inference flag,F2 student instrument,0,0,0,0,F2,S4,1,
S4ADPTCHILDNUM,S4 D10B Number of adopted children,F2 student instrument,0,0,0,0,F2,S4,1,
S4ADPTCHILDNUM_I,S4 D10B_I Number of adopted children - logical inference flag,F2 student instrument,0,0,0,0,F2,S4,1,
S4STEPCHILDNUM,S4 D10C Number of stepchildren,F2 student instrument,0,0,0,0,F2,S4,1,
S4STEPCHILDNUM_I,S4 D10C_I Number of stepchildren - logical inference flag,F2 student instrument,0,0,0,0,F2,S4,1,
S4CHILDBORNM,S4 D11A Month first biological child was born,F2 student instrument,0,0,0,0,F2,S4,1,
S4CHILDBORNY,S4 D11B Year first biological child was born,F2 student instrument,0,0,0,0,F2,S4,1,
S4ADOPTM,S4 D12A Month first adopted child was adopted,F2 student instrument,0,0,0,0,F2,S4,1,
S4ADOPTY,S4 D12B Year first adopted child was adopted,F2 student instrument,0,0,0,0,F2,S4,1,
S4STEPPARM,S4 D13A Month first became stepparent,F2 student instrument,0,0,0,0,F2,S4,1,
S4STEPPARY,S4 D13B Year first became stepparent,F2 student instrument,0,0,0,0,F2,S4,1,
S4LIVEKIDAMT,S4 D14 Amount of time lives with child(ren),F2 student instrument,0,0,0,0,F2,S4,0,
S4LIVEPARENT,S4 D15A Live with: parents or guardians,F2 student instrument,0,0,0,0,F2,S4,0,
S4LIVESPSPTNR,"S4 D15B Live with: Spouse, partner, girlfriend or boyfriend",F2 student instrument,0,0,0,0,F2,S4,0,
S4LIVECLGFRND,S4 D15C Live with: friend or roommates from reference college,F2 student instrument,0,0,0,0,F2,S4,0,
S4LIVEOTHKIDS,S4 D15D Live with: Children other than own,F2 student instrument,0,0,0,0,F2,S4,0,
S4LIVEOTHFRND,"S4 D15E Live with: other friends, roommates, or adult family members",F2 student instrument,0,0,0,0,F2,S4,0,
S4LIVENONE,S4 D15F Live with: no one,F2 student instrument,0,0,0,0,F2,S4,0,
S4ZIP16FB,S4 D16 Zip code for residence in February 2016,F2 student instrument,0,0,0,0,F2,S4,1,
S4CONTRIBUTE,S4 D17 Contributes to parents' household expenses,F2 student instrument,0,0,0,0,F2,S4,0,
S4RENTAMT,S4 D18 Amount of housing payment or contribution,F2 student instrument,0,0,0,0,F2,S4,0,
S4INCOME,S4 D19 Respondent's income - continuous form,F2 student instrument,0,0,0,0,F2,S4,1,
S4INCOMECAT,S4 D20 Respondent's income - categorical form,F2 student instrument,0,0,0,0,F2,S4,1,
S4INCOMECAT_I,S4 D20_I Respondent's income - categorical form - logical inference flag,F2 student instrument,0,0,0,0,F2,S4,1,
S4INCOMESPS,S4 D21 Spouse's income - continuous form,F2 student instrument,0,0,0,0,F2,S4,1,
S4INCOMESPCAT,S4 D22 Spouse's income - categorical form,F2 student instrument,0,0,0,0,F2,S4,1,
S4INCOMESPCAT_I,S4 D22_I Spouse's income - categorical form - logical inference flag,F2 student instrument,0,0,0,0,F2,S4,1,
S4DEPCHILD,S4 D23 Provides more than half of financial support for own child(ren),F2 student instrument,0,0,0,0,F2,S4,0,
S4DEPCHILDNUM,S4 D24 Number of children receive more than half support from respondent,F2 student instrument,0,0,0,0,F2,S4,0,
S4DEPCHILDNUM_I,S4 D24_I Number of children receive more than half support from respondent - logical inference flag,F2 student instrument,0,0,0,0,F2,S4,0,
S4DEPOTH,S4 D25 Has other dependents,F2 student instrument,0,0,0,0,F2,S4,0,
S4DEPOTHNUM,S4 D26 Number of other dependents,F2 student instrument,0,0,0,0,F2,S4,0,
S4GOVTBEN,S4 D27 Household received government benefits,F2 student instrument,1,0,0,0,F2,S4,0,
S4PARCHILDCR,S4 D28A Parents paid: expenses for children or provided childcare,F2 student instrument,0,0,0,0,F2,S4,0,
S4PARHOUSING,"S4 D28B Parents paid: rent, room and board, or mortgage",F2 student instrument,0,0,0,0,F2,S4,0,
S4PARHEALTH,S4 D28C Parents paid: health care expenses,F2 student instrument,0,0,0,0,F2,S4,0,
S4PAREDFEE,S4 D28D Parents paid: education expenses such as tuition,F2 student instrument,0,0,0,0,F2,S4,0,
S4PARBILLS,"S4 D28E Parents paid: monthly bills, utilities, car payment, credit card bills",F2 student instrument,0,0,0,0,F2,S4,0,
S4EVERWRYMNY,S4 D29A Worried about having enough money for regular expenses in 2015,F2 student instrument,0,0,0,0,F2,S4,0,
S4EVERCRDBAL,S4 D29B Carried balance on a credit card in 2015,F2 student instrument,0,0,0,0,F2,S4,0,
S4EVERBRWMORE,S4 D29C Increased borrowing or use of credit cards to pay expenses in 2015,F2 student instrument,0,0,0,0,F2,S4,0,
S4EVERWRKMORE,S4 D29D Worked more hours to pay for expenses in 2015,F2 student instrument,0,0,0,0,F2,S4,0,
S4EXPENSE500,S4 D30 Could pay for an unexpected expense of $500 in 2015,F2 student instrument,0,0,0,0,F2,S4,0,
S4HRSVOLUNTR,S4 D31 Hours per month volunteering in 2015,F2 student instrument,1,0,0,0,F2,S4,0,
S4REGVOTE,S4 D32 Registered to vote in February 2016,F2 student instrument,1,0,0,0,F2,S4,0,
S4USBORN,S4 D33 Born in the United States,F2 student instrument,0,0,0,0,F2,S4,1,
S4CITIZEN,S4 D34 Citizenship in February 2016,F2 student instrument,0,0,0,0,F2,S4,1,
S4BIRTHSEX,S4 D35 Birth Sex,F2 student instrument,0,0,0,0,F2,S4,1,
S4MALE,S4 D36A Gender: male,F2 student instrument,0,0,0,0,F2,S4,1,
S4FEMALE,S4 D36B Gender: female,F2 student instrument,0,0,0,0,F2,S4,1,
S4TRANSMTF,"S4 D36C Gender: transgender, male-to-female",F2 student instrument,0,0,0,0,F2,S4,1,
S4TRANSFTM,"S4 D36D Gender: transgender, female-to-male",F2 student instrument,0,0,0,0,F2,S4,1,
S4OTHGENDER,"S4 D36E Gender: Genderqueer or gender nonconforming, or some other gender",F2 student instrument,0,0,0,0,F2,S4,1,
S4DKGENDER,S4 D36F Gender: Not sure,F2 student instrument,0,0,0,0,F2,S4,1,
S4ORIENTATION,S4 D37 Sexual orientation,F2 student instrument,0,0,0,0,F2,S4,1,
S4DIFCONC,S4 D38 Ever had difficulty concentrating/remembering/deciding,F2 student instrument,0,0,0,0,F2,S4,0,
S4MHDISBL,S4 D39 Difficulty concentrating/remembering/deciding due to mental health,F2 student instrument,0,0,0,0,F2,S4,0,
S4ADHD,S4 D40 Ever diagnosed with ADHD or ADD by health or education professional,F2 student instrument,0,0,0,0,F2,S4,0,
S4LEARNDISBL,S4 D41 Ever had learning disability,F2 student instrument,0,0,0,0,F2,S4,0,
S4DEAF,S4 D42A Ever had deafness/serious hearing difficulty,F2 student instrument,0,0,0,0,F2,S4,0,
S4BLIND,S4 D42B Ever had blindness/serious difficulty seeing,F2 student instrument,0,0,0,0,F2,S4,0,
S4OTHDISBL,S4 D43 Ever had any other disability or special need not already listed,F2 student instrument,0,0,0,0,F2,S4,0,
S4INFORMEDCLG,S4 D44 Ever informed college or trade school of disability or special need,F2 student instrument,0,0,0,0,F2,S4,0,
S4ACCOMODATION,S4 D45 Received accommodations for disability from any college or trade school,F2 student instrument,0,0,0,0,F2,S4,0,
S4PARDIVORCE,S4 D46A Parents/guardians got divorced/separated between HS and Feb 2016,F2 student instrument,0,0,0,0,F2,S4,0,
S4PARLOSTJOB,S4 D46B One of parents/guardians lost job between HS and Feb 2016,F2 student instrument,0,0,0,0,F2,S4,0,
S4LOSTJOB,S4 D46C Respondent lost job between HS and Feb 2016,F2 student instrument,0,0,0,0,F2,S4,0,
S4PARDIED,S4 D47A Parent/guardian died between HS and Feb 2016,F2 student instrument,0,0,0,0,F2,S4,0,
S4RELDIED,S4 D47B Close relative/friend died between HS and Feb 2016,F2 student instrument,0,0,0,0,F2,S4,0,
S4ILLDIS,S4 D47C Respondent became seriously ill or disabled between HS and Feb 2016,F2 student instrument,0,0,0,0,F2,S4,0,
S4FAMILLDIS,"S4 D47D Parent/guardian, sibling seriously ill/disabled btwn HS and Feb 2016",F2 student instrument,0,0,0,0,F2,S4,0,
P1RELSHP,P1 A02 Respondent's relationship to 9th grader,BY parent instrument,0,0,0,0,BY,P1,0,
P1HHPARENT,P1 A03 9th grader has parent(s) living in household,BY parent instrument,0,0,0,0,BY,P1,0,
P1HHPARREL1,P1 A04A First resident parent's relationship to 9th grader,BY parent instrument,0,0,0,0,BY,P1,0,
P1HHPARREL2,P1 A04B Second resident parent's relationship to 9th grader,BY parent instrument,0,0,0,0,BY,P1,0,
P1SPOUSE,P1 A05 Respondent has a spouse/partner who lives in household,BY parent instrument,0,0,0,0,BY,P1,0,
P1SPSREL,P1 A06 Respondent's spouse/partner's relationship to 9th grade,BY parent instrument,0,0,0,0,BY,P1,0,
P1MARSTAT,P1 A07 Parent 1's marital status,BY parent instrument,0,0,0,0,BY,P1,0,
P1HHLT18,P1 A08A Number of household residents less than 18 years of age,BY parent instrument,0,0,0,0,BY,P1,0,
P1HHGE18,P1 A08B Number of household residents 18 years or older,BY parent instrument,0,0,0,0,BY,P1,0,
P1HHTIME,P1 A09 How much of the time 9th grader lives with respondent,BY parent instrument,0,0,0,0,BY,P1,0,
P1HHOTHR,P1 A10 Where 9th grader lives when not living with respondent,BY parent instrument,0,0,0,0,BY,P1,0,
P1HSSIB,P1 A11 9th grader has sibling who attends/attended his/her HS in last 5 years,BY parent instrument,0,0,0,0,BY,P1,0,
P1OLDERSIB,P1 A12 Number of older siblings,BY parent instrument,0,0,0,0,BY,P1,0,
P1HISP1,P1 B01 Parent 1 is Hispanic/Latino/Latina,BY parent instrument,0,0,0,0,BY,P1,0,
P1HISPOR1,P1 B02 Parent 1's Hispanic/Latino/Latina origin,BY parent instrument,0,0,0,0,BY,P1,0,
P1WHITE1,P1 B03A Parent 1 is White,BY parent instrument,0,0,0,0,BY,P1,0,
P1BLACK1,P1 B03B Parent 1 is Black/African American,BY parent instrument,0,0,0,0,BY,P1,0,
P1ASIAN1,P1 B03C Parent 1 is Asian,BY parent instrument,0,0,0,0,BY,P1,0,
P1PACISLE1,P1 B03D Parent 1 is Native Hawaiian/Pacific Islander,BY parent instrument,0,0,0,0,BY,P1,0,
P1AMINDIAN1,P1 B03E Parent 1 is American Indian/Alaska Native,BY parent instrument,0,0,0,0,BY,P1,0,
P1ASIANOR1,P1 B04 Parent 1's Asian origin,BY parent instrument,0,0,0,0,BY,P1,0,
P1YRBORN1,P1 B05 Parent 1's birth year,BY parent instrument,0,0,0,0,BY,P1,0,
P1USBORN1,P1 B06 Parent 1 was born in U.S.,BY parent instrument,0,0,0,0,BY,P1,0,
P1COUNTRY1,P1 B07 Country in which Parent 1 was born,BY parent instrument,0,0,0,0,BY,P1,0,
P1USYR1,P1 B08 Year Parent 1 came to U.S. to stay,BY parent instrument,0,0,0,0,BY,P1,0,
P1HISP2,P1 B09 Parent 2 is Hispanic/Latino/Latina,BY parent instrument,0,0,0,0,BY,P1,0,
P1HISPOR2,P1 B10 Parent 2's Hispanic/Latino/Latina origin,BY parent instrument,0,0,0,0,BY,P1,0,
P1WHITE2,P1 B11A Parent 2 is White,BY parent instrument,0,0,0,0,BY,P1,0,
P1BLACK2,P1 B11B Parent 2 is Black/African American,BY parent instrument,0,0,0,0,BY,P1,0,
P1ASIAN2,P1 B11C Parent 2 is Asian,BY parent instrument,0,0,0,0,BY,P1,0,
P1PACISLE2,P1 B11D Parent 2 is Native Hawaiian/Pacific Islander,BY parent instrument,0,0,0,0,BY,P1,0,
P1AMINDIAN2,P1 B11E Parent 2 is American Indian or Alaska Native,BY parent instrument,0,0,0,0,BY,P1,0,
P1ASIANOR2,P1 B12 Parent 2's Asian origin,BY parent instrument,0,0,0,0,BY,P1,0,
P1YRBORN2,P1 B13 Parent 2's birth year,BY parent instrument,0,0,0,0,BY,P1,0,
P1USBORN2,P1 B14 Parent 2 was born in U.S.,BY parent instrument,0,0,0,0,BY,P1,0,
P1COUNTRY2,P1 B15 Country in which Parent 2 was born,BY parent instrument,0,0,0,0,BY,P1,0,
P1USYR2,P1 B16 Year Parent 2 came to U.S. to stay,BY parent instrument,0,0,0,0,BY,P1,0,
P1USBORN9,P1 B17 Whether student was born in the U.S.,BY parent instrument,0,0,0,0,BY,P1,0,
P1COUNTRY9,P1 B18 Country in which student was born,BY parent instrument,0,0,0,0,BY,P1,0,
P1USYR9,P1 B19 Year student came to the U.S. to stay,BY parent instrument,0,0,0,0,BY,P1,0,
P1USGRADE,P1 B20 Grade level 9th grader was placed in when started school in U.S.,BY parent instrument,0,0,0,0,BY,P1,0,
P1HOMELANG,P1 B21 Language other than English is regularly spoken in home,BY parent instrument,0,0,0,0,BY,P1,0,
P1SPANISH,P1 B22A Spanish is regularly spoken in home,BY parent instrument,0,0,0,0,BY,P1,0,
P1EUROLANG,P1 B22B Other European language is regularly spoken in home,BY parent instrument,0,0,0,0,BY,P1,0,
P1CHINESE,P1 B22C Chinese language regularly spoken in home,BY parent instrument,0,0,0,0,BY,P1,0,
P1FILIPINO,P1 B22D Filipino language regularly spoken in home,BY parent instrument,0,0,0,0,BY,P1,0,
P1SEASIAN,P1 B22E Southeast Asian language regularly spoken in home,BY parent instrument,0,0,0,0,BY,P1,0,
P1SASIAN,P1 B22F South Asian language regularly spoken in home,BY parent instrument,0,0,0,0,BY,P1,0,
P1OTHRASIAN,P1 B22G Other Asian language regularly spoken in home,BY parent instrument,0,0,0,0,BY,P1,0,
P1MIDEAST,P1 B22H Middle Eastern language regularly spoken in home,BY parent instrument,0,0,0,0,BY,P1,0,
P1OTHRLANG,P1 B22I Other language regularly spoken in home,BY parent instrument,0,0,0,0,BY,P1,0,
P1ENGLISH,P1 B23 English is regularly spoken in home,BY parent instrument,0,0,0,0,BY,P1,0,
P1RSPLANG,P1 B24 Language respondent usually speaks to 9th grader in home,BY parent instrument,0,0,0,0,BY,P1,0,
P1LANG9,P1 B25 Language 9th grader usually speaks to respondent in home,BY parent instrument,0,0,0,0,BY,P1,0,
P1DIFSCHLNG,P1 B26 Difficulty joining in school events because speaks non-English language,BY parent instrument,0,0,0,0,BY,P1,0,
P1ELLEVER,P1 B27 Whether 9th grader ever in English Language Learners program,BY parent instrument,0,0,0,0,BY,P1,0,
P1ELLNOW,P1 B28 Whether 9th grader currently in English Language Learners program,BY parent instrument,0,0,0,0,BY,P1,0,
P1HIDEG1,P1 C01 Parent 1's highest degree earned,BY parent instrument,0,0,0,0,BY,P1,0,
P1HIMAJV1,P1 C02A Parent 1's major for highest level of education-verbatim,BY parent instrument,0,0,0,0,BY,P1,0,
P1HIMAJ21,P1 C02B Parent 1's major for highest level of education 2-digit CIP code,BY parent instrument,0,0,0,0,BY,P1,0,
P1HIMAJ61,P1 C02C Parent 1's major for highest level of education 6-digit CIP code,BY parent instrument,0,0,0,0,BY,P1,0,
P1HIMAJ1_STEM,P1 C02C Parent 1's major for highest level of education STEM code,BY parent instrument,0,0,0,0,BY,P1,0,
P1BAMAJV1,P1 C03A Parent 1's major for Bachelor's degree-verbatim,BY parent instrument,0,0,0,0,BY,P1,0,
P1BAMAJ21,P1 C03B Parent 1's major for Bachelor's degree 2-digit CIP code,BY parent instrument,0,0,0,0,BY,P1,0,
P1BAMAJ61,P1 C03C Parent 1's major for Bachelor's degree 6-digit CIP code,BY parent instrument,0,0,0,0,BY,P1,0,
P1BAMAJ1_STEM,P1 C03C Parent 1's major for Bachelor's degree STEM code,BY parent instrument,0,0,0,0,BY,P1,0,
P1STARTDEG1,P1 C04 Parent 1 has started but not completed more advanced degree,BY parent instrument,0,0,0,0,BY,P1,0,
P1JOBNOW1,P1 C05 Parent 1 currently holds a job,BY parent instrument,0,0,0,0,BY,P1,0,
P1JOBEVER1,P1 C06 Parent 1 has ever held a job,BY parent instrument,0,0,0,0,BY,P1,0,
P1HOURS1,P1 C07 Hours Parent 1 works/worked per week,BY parent instrument,0,0,0,0,BY,P1,0,
P1JOB2ONET1,P1 C08C Parent 1's job's 2-digit ONET code,BY parent instrument,0,0,0,0,BY,P1,0,
P1JOB6ONET1,P1 C08D Parent 1's job's 6-digit ONET code,BY parent instrument,0,0,0,0,BY,P1,0,
P1JOBONET1_STEM1,P1 C08D Parent 1's job's STEM code 1 (sub-domain),BY parent instrument,0,0,0,0,BY,P1,0,
P1JOBONET1_STEM2,P1 C08D Parent 1's job's STEM code 2 (type of occupation),BY parent instrument,0,0,0,0,BY,P1,0,
P1JOBDV1,P1 C08B Parent 1's job duties-verbatim,BY parent instrument,0,0,0,0,BY,P1,0,
P1JOBTV1,P1 C08A Parent 1's job title-verbatim,BY parent instrument,0,0,0,0,BY,P1,0,
P1HIDEG2,P1 C09 Parent 2's highest degree earned,BY parent instrument,0,0,0,0,BY,P1,0,
P1HIMAJV2,P1 C10A Parent 2's major for highest level of education-verbatim,BY parent instrument,0,0,0,0,BY,P1,0,
P1HIMAJ22,P1 C10B Parent 2's major for highest level of education 2-digit CIP code,BY parent instrument,0,0,0,0,BY,P1,0,
P1HIMAJ62,P1 C10C Parent 2's major for highest level of education 6-digit CIP code,BY parent instrument,0,0,0,0,BY,P1,0,
P1HIMAJ2_STEM,P1 C10C Parent 2's major for highest level of education STEM code,NA,0,0,0,0,NA,P1,0,
P1BAMAJV2,P1 C11A Parent 2's major for Bachelor's degree-verbatim,BY parent instrument,0,0,0,0,BY,P1,0,
